assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300241/trinity/uncultured_eukaryote_SRR1300241.Trinity.fixed.fasta,65425,201,15103,39469979,603.28588,0,9857,15,25804,91.34395,269,481,821,1310,2429,0.63298,0.01915,0.0164,2.05963,0,0.0,0.11318,33756,33756,0.51595,0.94743,28177,0.79084,16549,0.46448,15393,0.43204,13818,0.38783,12969,0.364,11692,0.32816,0.40065,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300369/trinity/uncultured_eukaryote_SRR1300369.Trinity.fixed.fasta,26518,201,12208,18615446,701.99284,0,5271,6,13547,88.00221,319,617,937,1367,2466,0.67847,0.00476,0.00074,2.47122,0,0.0,0.12113,19788,19788,0.74621,1.04373,16609,0.87605,8858,0.46722,8365,0.44122,7541,0.39775,7201,0.37982,6652,0.35086,0.45665,,,
/mnt/scratch/ljcohen/mmetsp/Cafeteria/SRR1300417/trinity/Cafeteria_SRR1300417.Trinity.fixed.fasta,28914,201,15253,19777703,684.01823,0,5548,6,13995,94.268,298,575,965,1512,2703,0.66267,0.02446,0.00365,2.19864,0,0.0,0.12245,17124,17124,0.59224,1.08004,13755,0.86755,8204,0.51744,7619,0.48054,6759,0.4263,6424,0.40517,5970,0.37654,0.50862,,,
/mnt/scratch/ljcohen/mmetsp/Isochrysis_sp./SRR1300376/trinity/Isochrysis_sp._SRR1300376.Trinity.fixed.fasta,13420,201,6499,7554222,562.90775,0,1792,0,3015,64.6792,268,484,744,1024,1483,0.55376,0.01105,0.00032,2.14575,0,0.0,0.11856,7710,7710,0.57452,0.97189,7081,0.8926,3712,0.46792,3611,0.45519,3420,0.43111,3334,0.42027,3223,0.40628,0.47286,,,
/mnt/scratch/ljcohen/mmetsp/Isochrysis/SRR1300423/trinity/Isochrysis_SRR1300423.Trinity.fixed.fasta,37438,201,13667,24628987,657.86065,0,6826,4,17358,87.04005,297,569,891,1319,2221,0.67622,0.00942,0.00391,2.3428,0,0.0,0.11851,24951,24951,0.66646,1.06297,20487,0.87279,11020,0.46948,10291,0.43842,9243,0.39377,8821,0.37579,8088,0.34457,0.45839,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300407/trinity/Skeletonema_marinoi_SRR1300407.Trinity.fixed.fasta,25080,201,7797,23311150,929.47169,0,8469,0,13204,81.66044,376,958,1483,2155,3329,0.45432,0.01416,0.0101,1.78687,0,0.0,0.17361,15582,15582,0.62129,1.03418,12617,0.83739,7292,0.48397,6880,0.45663,6224,0.41309,5914,0.39251,5482,0.36384,0.51418,,,
/mnt/scratch/ljcohen/mmetsp/Polyblepharides_amylifera/SRR1300428/trinity/Polyblepharides_amylifera_SRR1300428.Trinity.fixed.fasta,37526,201,9212,24908596,663.76901,0,7539,0,15569,83.33468,285,587,962,1391,2249,0.48388,0.01699,0.00918,1.80082,0,0.0,0.13399,17133,17133,0.45656,1.08947,14622,0.9298,8458,0.53784,8060,0.51253,7481,0.47571,7259,0.46159,6972,0.44334,0.5276,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300343/trinity/Symbiodinium_sp._SRR1300343.Trinity.fixed.fasta,61491,201,5975,32891242,534.89522,0,7433,0,21418,89.88467,253,422,691,1070,1737,0.56483,0.01336,0.0059,1.94725,0,0.0,0.11083,29078,29078,0.47288,0.94618,25335,0.82439,14432,0.46961,13585,0.44205,12356,0.40206,11651,0.37912,10738,0.34941,0.43172,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_punctigera/SRR1300398/trinity/Thalassiosira_punctigera_SRR1300398.Trinity.fixed.fasta,51067,201,12988,39006286,763.82568,0,12571,7,21852,83.61218,306,699,1229,1842,3108,0.54964,0.01338,0.01323,2.04519,0,0.0,0.14311,28151,28151,0.55126,1.03978,21715,0.80206,12269,0.45317,11233,0.4149,9701,0.35831,9093,0.33586,8418,0.31093,0.47221,,,
/mnt/scratch/ljcohen/mmetsp/Chrysoreinhardia/SRR1300388/trinity/Chrysoreinhardia_SRR1300388.Trinity.fixed.fasta,27547,201,12219,21994879,798.44916,0,7182,4,15035,82.6873,347,726,1168,1727,2937,0.67729,0.00248,0.00099,2.49227,0,0.0,0.1304,20610,20610,0.74818,1.2165,14286,0.84323,7745,0.45715,6712,0.39618,5432,0.32062,4951,0.29223,4244,0.2505,0.4282,,,
/mnt/scratch/ljcohen/mmetsp/Amphiprora_paludosa/SRR1300396/trinity/Amphiprora_paludosa_SRR1300396.Trinity.fixed.fasta,30372,201,15266,32116374,1057.43362,0,10960,8,16115,75.38064,422,1102,1767,2677,4538,0.48065,0.00477,0.00579,1.90511,0,0.0,0.18746,21073,21073,0.69383,1.12738,16083,0.86042,8877,0.47491,8304,0.44425,7396,0.39568,6918,0.3701,6356,0.34004,0.49034,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300246/trinity/uncultured_eukaryote_SRR1300246.Trinity.fixed.fasta,61150,201,8809,36997515,605.02886,0,10117,0,22470,80.87733,270,514,846,1216,1915,0.56061,0.01579,0.01033,2.10207,0,0.0,0.12094,34600,34600,0.56582,0.80275,27420,0.63617,15072,0.34968,13248,0.30736,11099,0.25751,10048,0.23312,8732,0.20259,0.3008,,,
/mnt/scratch/ljcohen/mmetsp/Proteomonas_sulcata/SRR1300355/trinity/Proteomonas_sulcata_SRR1300355.Trinity.fixed.fasta,46935,201,8617,35223854,750.4816,0,11759,0,18648,72.28642,294,713,1213,1785,2831,0.52555,0.01752,0.00866,1.58911,0,0.0,0.14403,22987,22987,0.48976,1.10329,18771,0.90094,10371,0.49777,10019,0.48087,9240,0.44348,8884,0.4264,8360,0.40125,0.50716,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300441/trinity/Micromonas_SRR1300441.Trinity.fixed.fasta,13309,201,14891,18890760,1419.3974,0,7191,10,9908,84.77009,730,1410,2055,2953,4707,0.60243,0.00152,-0.00168,2.41727,0,0.0,0.22648,11125,11125,0.8359,1.19111,8768,0.93876,4522,0.48415,4168,0.44625,3783,0.40503,3640,0.38972,3433,0.36756,0.46645,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300430/trinity/Symbiodinium_sp._SRR1300430.Trinity.fixed.fasta,72471,201,7032,57367616,791.5941,0,20248,0,38784,91.58933,340,758,1178,1667,2503,0.54682,0.00809,0.00319,1.88151,0,0.0,0.15233,45179,45179,0.62341,1.05642,38941,0.91056,21383,0.5,20352,0.47589,18748,0.43839,18226,0.42618,17520,0.40967,0.49904,,,
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1300414/trinity/Aplanochytrium_stocchinoi_SRR1300414.Trinity.fixed.fasta,19149,201,6476,17444119,910.96762,0,7303,0,9060,59.97772,408,963,1351,1781,2451,0.39405,0.01251,0.00676,1.98001,0,0.0,0.17462,9297,9297,0.48551,1.07716,8389,0.97196,4768,0.55243,4683,0.54258,4511,0.52265,4423,0.51246,4318,0.50029,0.54969,,,
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1300401/trinity/Aplanochytrium_stocchinoi_SRR1300401.Trinity.fixed.fasta,21196,201,6474,20915367,986.7601,0,8122,0,10222,66.40864,393,1103,1626,2215,3169,0.39848,0.0147,0.00917,1.97454,0,0.0,0.18232,9898,9898,0.46697,1.08092,8853,0.9668,5219,0.56995,5108,0.55782,4868,0.53162,4757,0.51949,4644,0.50715,0.56357,,,
/mnt/scratch/ljcohen/mmetsp/Cyclotella_meneghiniana/SRR1300390/trinity/Cyclotella_meneghiniana_SRR1300390.Trinity.fixed.fasta,23618,201,22591,36404354,1541.38174,0,12504,57,15300,72.37693,775,1590,2451,3636,6111,0.43995,0.00509,0.00048,1.78294,0,0.0,0.25271,17247,17247,0.73025,1.11278,12645,0.81586,6461,0.41687,6046,0.39009,5371,0.34654,5097,0.32886,4760,0.30712,0.44776,,,
/mnt/scratch/ljcohen/mmetsp/Gephyrocapsa_oceanica/SRR1300427/trinity/Gephyrocapsa_oceanica_SRR1300427.Trinity.fixed.fasta,48145,201,7895,37641731,781.84092,0,12489,0,27985,86.39121,368,721,1055,1489,2375,0.68388,0.00933,0.00416,2.35241,0,0.0,0.13484,38309,38309,0.7957,1.14294,26867,0.80157,15058,0.44925,13233,0.3948,10986,0.32776,10079,0.3007,8615,0.25703,0.43537,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_cf._neogracile/SRR1300373/trinity/Chaetoceros_cf._neogracile_SRR1300373.Trinity.fixed.fasta,24934,201,11593,21876743,877.38602,0,7963,1,12852,81.77366,372,862,1315,1869,3035,0.43615,0.01189,0.00659,1.79951,0,0.0,0.16637,15286,15286,0.61306,1.10312,12398,0.89471,6928,0.49996,6485,0.46799,5823,0.42022,5523,0.39857,5195,0.3749,0.49568,,,
/mnt/scratch/ljcohen/mmetsp/Pycnococcus_provasolii/SRR1300362/trinity/Pycnococcus_provasolii_SRR1300362.Trinity.fixed.fasta,15248,201,9037,12009009,787.57929,0,4021,0,8167,87.75822,342,733,1125,1643,2777,0.57713,0.00746,0.00016,2.38595,0,0.0,0.14688,22,22,0.00144,0.00159,20,0.00144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3e-05,,,
/mnt/scratch/ljcohen/mmetsp/Rhizochromulina_marina/SRR1300381/trinity/Rhizochromulina_marina_SRR1300381.Trinity.fixed.fasta,29494,201,8736,23586634,799.70957,0,8266,0,15018,88.08531,329,774,1228,1757,2773,0.60702,0.01338,0.00866,1.82929,0,0.0,0.1499,21680,21680,0.73506,1.07449,17654,0.87496,10839,0.5372,10316,0.51128,9466,0.46915,9103,0.45116,8688,0.43059,0.57574,,,
/mnt/scratch/ljcohen/mmetsp/Bolidomonas/SRR1300364/trinity/Bolidomonas_SRR1300364.Trinity.fixed.fasta,28171,201,19463,22509582,799.03383,0,6854,18,14218,91.21085,335,710,1186,1829,3543,0.53777,0.02819,0.02366,1.84377,0,0.0,0.14809,16779,16779,0.59561,1.069,14043,0.89469,8416,0.53619,8019,0.51089,7341,0.4677,7087,0.45152,6692,0.42635,0.54379,,,
/mnt/scratch/ljcohen/mmetsp/Prasinoderma_singularis/SRR1300361/trinity/Prasinoderma_singularis_SRR1300361.Trinity.fixed.fasta,19670,201,10457,15631989,794.7122,0,5038,2,9802,86.91178,321,742,1252,1871,3197,0.6746,0.0117,0.00717,2.44166,0,0.0,0.13305,72,72,0.00366,0.00459,62,0.00395,19,0.00121,14,0.00089,6,0.00038,2,0.00013,2,0.00013,0.00116,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300442/trinity/Micromonas_SRR1300442.Trinity.fixed.fasta,15928,201,13085,12094152,759.30136,0,3598,4,7592,89.11595,306,666,1166,1872,3371,0.62661,0.00961,0.00422,2.2739,0,0.0,0.13458,8319,8319,0.52229,1.13446,6844,0.93332,3719,0.50716,3500,0.47729,3224,0.43966,3117,0.42506,2999,0.40897,0.48906,,,
/mnt/scratch/ljcohen/mmetsp/Ochromonas/SRR1300383/trinity/Ochromonas_SRR1300383.Trinity.fixed.fasta,33466,201,14296,26585354,794.39891,0,8883,3,14633,77.88291,323,745,1256,1825,3025,0.38055,0.02508,0.01213,1.59744,0,0.0,0.14642,12870,12870,0.38457,1.15509,10129,0.90908,6110,0.54838,5712,0.51265,5149,0.46213,4926,0.44211,4623,0.41492,0.53802,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_longifila/SRR1300406/trinity/Bigelowiella_longifila_SRR1300406.Trinity.fixed.fasta,32862,201,9743,23865394,726.23072,0,8415,0,15186,73.09677,325,723,1011,1307,1861,0.45964,0.0129,0.01229,2.01675,0,0.0,0.14621,18172,18172,0.55298,1.15716,15067,0.95944,8545,0.54413,8236,0.52445,7631,0.48593,7394,0.47084,7031,0.44772,0.52486,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300438/trinity/Micromonas_SRR1300438.Trinity.fixed.fasta,13602,201,15536,19125915,1406.1105,0,7009,19,10336,80.04146,698,1372,2068,3032,4859,0.64089,0.00744,0.00277,2.3077,0,0.0,0.21217,11973,11973,0.88024,1.35196,8284,0.93541,4610,0.52055,4114,0.46454,3518,0.39724,3289,0.37139,2960,0.33424,0.47943,,,
/mnt/scratch/ljcohen/mmetsp/Hemiselmis_andersenii/SRR1300352/trinity/Hemiselmis_andersenii_SRR1300352.Trinity.fixed.fasta,42083,201,15552,26735738,635.3097,0,7057,3,17620,90.92739,279,521,879,1383,2518,0.60232,0.03563,0.01967,1.80189,0,0.0,0.12146,22317,22317,0.53031,0.95617,19246,0.82459,12124,0.51945,11470,0.49143,10503,0.45,9981,0.42763,9299,0.39841,0.44697,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_rotula/SRR1300436/trinity/Thalassiosira_rotula_SRR1300436.Trinity.fixed.fasta,21992,201,4458,14248124,647.87759,0,4146,0,8885,75.10618,305,594,865,1164,1699,0.48059,0.0234,0.00978,1.92043,0,0.0,0.13336,14596,14596,0.6637,1.03218,12991,0.91868,7483,0.52917,7230,0.51128,6751,0.47741,6558,0.46376,6270,0.44339,0.5157,,,
/mnt/scratch/ljcohen/mmetsp/Scyphosphaera_apsteinii/SRR1300370/trinity/Scyphosphaera_apsteinii_SRR1300370.Trinity.fixed.fasta,72792,201,16243,44329143,608.98372,0,12277,2,26487,84.23981,266,492,871,1337,2215,0.54825,0.01374,0.00345,2.2058,0,0.0,0.12256,28040,28040,0.38521,1.08606,23460,0.90867,13051,0.5055,12197,0.47242,11060,0.42838,10659,0.41285,10113,0.3917,0.48995,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300242/trinity/uncultured_eukaryote_SRR1300242.Trinity.fixed.fasta,68262,201,16411,39631663,580.58163,0,9384,8,25497,90.83291,263,454,774,1251,2345,0.63122,0.02044,0.01628,2.05095,0,0.0,0.10995,34194,34194,0.50092,0.94126,28799,0.79275,17052,0.46939,15861,0.43661,14235,0.39185,13378,0.36826,12106,0.33324,0.40416,,,
/mnt/scratch/ljcohen/mmetsp/Rhodopseudomonas/SRR1300440/trinity/Rhodopseudomonas_SRR1300440.Trinity.fixed.fasta,45920,201,12367,24155797,526.04088,0,4941,3,15417,87.09737,251,414,664,1012,1715,0.59004,0.01359,0.01098,2.05189,0,0.0,0.1065,23943,23943,0.52141,1.00042,20056,0.83801,11222,0.46889,10637,0.44445,9539,0.39857,8964,0.37455,8169,0.34133,0.47722,,,
/mnt/scratch/ljcohen/mmetsp/Isochrysis_sp./SRR1300346/trinity/Isochrysis_sp._SRR1300346.Trinity.fixed.fasta,26754,201,14065,25743277,962.22161,0,9280,8,13192,76.81588,373,1025,1596,2265,3767,0.59215,0.01177,0.00466,2.19812,0,0.0,0.17399,14923,14923,0.55779,0.87167,12130,0.70853,6073,0.35473,5635,0.32915,5001,0.29211,4679,0.27331,4241,0.24772,0.30873,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300421/trinity/Micromonas_SRR1300421.Trinity.fixed.fasta,14629,201,15623,18093249,1236.80696,0,6494,13,10102,80.71857,572,1221,1913,2793,4583,0.63892,0.0079,0.00085,2.303,0,0.0,0.19229,11776,11776,0.80498,1.30903,8338,0.92686,4676,0.51979,4202,0.4671,3635,0.40407,3425,0.38072,3112,0.34593,0.48188,,,
/mnt/scratch/ljcohen/mmetsp/Isochrysis_sp./SRR1300375/trinity/Isochrysis_sp._SRR1300375.Trinity.fixed.fasta,15009,201,6477,8473896,564.58765,0,2102,0,3678,69.442,260,463,761,1114,1771,0.5643,0.01212,0.00231,2.15467,0,0.0,0.11709,9438,9438,0.62882,0.94873,8394,0.84379,4458,0.44813,4294,0.43164,3978,0.39988,3865,0.38852,3705,0.37244,0.45663,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas_pusilla/SRR1300367/trinity/Micromonas_pusilla_SRR1300367.Trinity.fixed.fasta,14737,201,19516,17904889,1214.96159,0,6485,10,9882,83.78361,563,1224,1860,2755,4616,0.60076,0.00686,0.00423,2.40916,0,0.0,0.19953,11108,11108,0.75375,1.20112,8478,0.91674,4672,0.50519,4302,0.46518,3786,0.40939,3616,0.391,3404,0.36808,0.48479,,,
/mnt/scratch/ljcohen/mmetsp/Chattonella_subsalsa/SRR1300240/trinity/Chattonella_subsalsa_SRR1300240.Trinity.fixed.fasta,36986,201,12660,31196014,843.45466,0,11070,8,17295,80.73451,330,851,1358,1932,3181,0.42409,0.01484,0.01113,1.56578,0,0.0,0.15565,17384,17384,0.47002,0.82596,14611,0.69421,8363,0.39735,7884,0.37459,7227,0.34337,6871,0.32646,6406,0.30437,0.35744,,,
/mnt/scratch/ljcohen/mmetsp/Hemiselmis_andersenii/SRR1300351/trinity/Hemiselmis_andersenii_SRR1300351.Trinity.fixed.fasta,48814,201,15354,32951517,675.04234,0,8978,10,21762,90.66687,293,566,946,1477,2813,0.60439,0.03832,0.02172,1.79582,0,0.0,0.12698,27894,27894,0.57143,0.94396,23770,0.8044,15001,0.50765,14067,0.47604,12797,0.43306,12100,0.40948,11174,0.37814,0.42961,,,
/mnt/scratch/ljcohen/mmetsp/Pleurochrysis_carterae/SRR1300348/trinity/Pleurochrysis_carterae_SRR1300348.Trinity.fixed.fasta,33331,201,8744,21672150,650.21001,0,6811,0,11197,73.76461,271,551,1012,1487,2247,0.58551,0.00828,0.00353,2.37867,0,0.0,0.12698,13873,13873,0.41622,0.82538,11459,0.68176,5954,0.35424,5445,0.32395,4717,0.28064,4393,0.26136,4060,0.24155,0.30223,,,
/mnt/scratch/ljcohen/mmetsp/Rhodomonas_salina/SRR1300353/trinity/Rhodomonas_salina_SRR1300353.Trinity.fixed.fasta,61661,201,18226,40172115,651.49957,0,10935,12,24894,88.537,278,536,939,1486,2777,0.59678,0.01894,0.01542,2.03671,0,0.0,0.12339,27795,27795,0.45077,0.9797,22880,0.80646,12849,0.45289,11802,0.41599,10476,0.36925,9859,0.3475,8980,0.31652,0.38109,,,
/mnt/scratch/ljcohen/mmetsp/Hanusia_phi/SRR1300354/trinity/Hanusia_phi_SRR1300354.Trinity.fixed.fasta,34304,201,20720,30086886,877.06641,0,9661,47,17339,85.76674,349,831,1400,2167,3998,0.53295,0.0184,0.0166,1.81729,0,0.0,0.15789,18176,18176,0.52985,0.88259,14886,0.72283,8512,0.41332,7912,0.38419,7143,0.34685,6711,0.32587,6177,0.29994,0.34529,,,
/mnt/scratch/ljcohen/mmetsp/Fibrocapsa_japonica/SRR1300377/trinity/Fibrocapsa_japonica_SRR1300377.Trinity.fixed.fasta,21822,201,7438,13758451,630.48534,0,3922,0,8343,79.2797,286,549,866,1228,1894,0.4929,0.0195,0.01351,1.65609,0,0.0,0.12711,10285,10285,0.47131,1.03784,9236,0.93199,5460,0.55096,5262,0.53098,4917,0.49617,4792,0.48355,4623,0.4665,0.54703,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300433/trinity/Symbiodinium_sp._SRR1300433.Trinity.fixed.fasta,145259,201,11132,64124865,441.45192,0,9155,1,34995,86.9594,233,331,500,779,1380,0.52914,0.01511,0.01056,1.915,0,0.0,0.09279,43606,43606,0.30019,0.99872,38981,0.89279,21553,0.49363,20540,0.47043,18995,0.43505,18466,0.42293,17762,0.40681,0.49133,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas/SRR1300437/trinity/Micromonas_SRR1300437.Trinity.fixed.fasta,11814,201,20478,19714057,1668.70298,0,6919,51,9294,77.22878,850,1650,2487,3588,6086,0.62686,0.00501,0.00036,2.28723,0,0.0,0.2444,10401,10401,0.8804,1.27588,7527,0.92333,4056,0.49755,3707,0.45474,3296,0.40432,3121,0.38285,2898,0.3555,0.47169,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_natans/SRR1300358/trinity/Bigelowiella_natans_SRR1300358.Trinity.fixed.fasta,42094,201,7670,35003081,831.54561,0,13107,0,21225,78.71119,351,833,1253,1692,2588,0.47324,0.01361,0.01497,1.96474,0,0.0,0.16169,24521,24521,0.58253,0.99388,18827,0.76309,10559,0.42798,9596,0.38894,8347,0.33832,7821,0.317,7073,0.28668,0.37563,,,
/mnt/scratch/ljcohen/mmetsp/Florenciella_parvula/SRR1300365/trinity/Florenciella_parvula_SRR1300365.Trinity.fixed.fasta,29210,201,9042,16600191,568.30507,0,3883,0,10051,85.59939,260,455,749,1173,2079,0.616,0.01864,0.01472,2.16541,0,0.0,0.11161,16814,16814,0.57562,1.04636,14409,0.8967,8304,0.51677,7924,0.49312,7342,0.4569,7075,0.44029,6665,0.41477,0.5134,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300374/trinity/uncultured_eukaryote_SRR1300374.Trinity.fixed.fasta,25486,201,14653,14277649,560.21537,0,2704,10,1790,41.56869,256,428,698,1192,3107,0.38992,0.01608,0.00309,1.72983,0,0.0,0.10937,7,7,0.00027,0.00044,7,0.00044,2,0.00012,1,6e-05,1,6e-05,1,6e-05,0,0.0,6e-05,,,
/mnt/scratch/ljcohen/mmetsp/Pelagomonas_calceolata/SRR1300368/trinity/Pelagomonas_calceolata_SRR1300368.Trinity.fixed.fasta,26790,201,21104,21064994,786.30063,0,6249,30,13959,89.70055,335,704,1111,1714,3586,0.62721,0.00648,0.00256,2.47823,0,0.0,0.13894,17312,17312,0.64621,1.08234,14725,0.9206,7887,0.49309,7452,0.4659,6851,0.42832,6640,0.41513,6327,0.39556,0.48499,,,
/mnt/scratch/ljcohen/mmetsp/Paraphysomonas_vestita/SRR1300418/trinity/Paraphysomonas_vestita_SRR1300418.Trinity.fixed.fasta,25829,201,9040,17657543,683.63247,0,4958,0,12008,89.977,306,574,942,1474,2504,0.28135,0.02776,0.02057,1.19665,0,0.0,0.11153,5519,5519,0.21367,1.26206,4055,0.92728,2553,0.58381,2309,0.52801,1982,0.45324,1816,0.41528,1604,0.3668,0.53359,,,
/mnt/scratch/ljcohen/mmetsp/Chattonella_subsalsa/SRR1300239/trinity/Chattonella_subsalsa_SRR1300239.Trinity.fixed.fasta,35091,201,13173,27413153,781.20182,0,9278,6,15633,82.28301,310,741,1243,1827,2968,0.42624,0.01512,0.01076,1.56412,0,0.0,0.1467,15846,15846,0.45157,0.83961,13205,0.69968,7645,0.40508,7172,0.38001,6521,0.34552,6158,0.32629,5771,0.30578,0.36067,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300244/trinity/uncultured_eukaryote_SRR1300244.Trinity.fixed.fasta,32744,201,11827,27522882,840.54734,0,9592,1,19146,90.23922,371,795,1198,1720,2913,0.66863,0.00201,0.00089,2.55664,0,0.0,0.13973,25723,25723,0.78558,0.90259,20336,0.71357,10312,0.36184,9118,0.31994,7839,0.27506,7209,0.25296,6317,0.22166,0.31629,,,
/mnt/scratch/ljcohen/mmetsp/Detonula_confervacea/SRR1300391/trinity/Detonula_confervacea_SRR1300391.Trinity.fixed.fasta,28673,201,16809,34234296,1193.95585,0,12708,22,16686,79.14117,535,1247,1856,2654,4445,0.46864,0.00804,0.0053,1.85641,0,0.0,0.21041,20084,20084,0.70045,1.14172,15627,0.88835,8476,0.48184,7927,0.45063,7167,0.40742,6810,0.38713,6352,0.36109,0.48604,,,
/mnt/scratch/ljcohen/mmetsp/Gephyrocapsa_oceanica/SRR1300424/trinity/Gephyrocapsa_oceanica_SRR1300424.Trinity.fixed.fasta,45431,201,7410,32319690,711.40169,0,9905,0,24032,87.59526,330,639,959,1364,2185,0.68177,0.00964,0.00328,2.34996,0,0.0,0.12596,34459,34459,0.75849,1.11844,25967,0.84281,14161,0.45962,12797,0.41535,10900,0.35378,10166,0.32996,9039,0.29338,0.44012,,,
/mnt/scratch/ljcohen/mmetsp/Coscinodiscus_wailesii/SRR1300397/trinity/Coscinodiscus_wailesii_SRR1300397.Trinity.fixed.fasta,57358,201,14273,36584226,637.82255,0,10087,9,19636,80.50127,269,527,931,1470,2596,0.45822,0.0239,0.00741,2.01968,0,0.0,0.12525,24683,24683,0.43033,1.06521,19146,0.82626,11040,0.47644,10179,0.43928,8973,0.38723,8470,0.36553,7818,0.33739,0.48798,,,
/mnt/scratch/ljcohen/mmetsp/Isochrysis/SRR1300439/trinity/Isochrysis_SRR1300439.Trinity.fixed.fasta,48917,201,12987,36808781,752.47421,0,11685,2,27285,87.61371,348,682,1019,1463,2394,0.68237,0.00854,0.00249,2.35667,0,0.0,0.13108,38047,38047,0.77779,1.07135,29620,0.83406,15935,0.44871,14565,0.41013,12685,0.35719,11915,0.33551,10626,0.29921,0.44397,,,
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1300366/trinity/Florenciella_SRR1300366.Trinity.fixed.fasta,39098,201,14778,26636069,681.26423,0,7359,7,15647,84.91749,285,568,1000,1623,3000,0.61667,0.01638,0.01535,2.17204,0,0.0,0.127,26358,26358,0.67415,1.11023,20456,0.86163,11944,0.5031,11146,0.46948,9914,0.41759,9415,0.39657,8632,0.36359,0.50411,,,
/mnt/scratch/ljcohen/mmetsp/Haptolina_brevifila/SRR1300415/trinity/Haptolina_brevifila_SRR1300415.Trinity.fixed.fasta,85348,201,14430,50754188,594.67343,0,12291,7,29474,82.44967,269,478,793,1261,2248,0.59996,0.0132,0.00629,2.13939,0,0.0,0.1168,38087,38087,0.44626,1.11529,30789,0.90158,16939,0.49602,15750,0.4612,13913,0.40741,13293,0.38925,12412,0.36346,0.4781,,,
/mnt/scratch/ljcohen/mmetsp/Chlamydomonas/SRR1300379/trinity/Chlamydomonas_SRR1300379.Trinity.fixed.fasta,21756,201,7918,15890029,730.37456,0,5410,0,7363,67.48275,296,666,1185,1678,2564,0.54537,0.0124,0.0014,1.70845,0,0.0,0.13989,8896,8896,0.4089,1.07258,7814,0.94213,4196,0.50591,4032,0.48613,3736,0.45045,3614,0.43574,3499,0.42187,0.49301,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_natans/SRR1300357/trinity/Bigelowiella_natans_SRR1300357.Trinity.fixed.fasta,46370,201,23179,37746459,814.02758,0,12836,28,21420,77.794,328,787,1253,1806,3185,0.47256,0.01311,0.01345,1.95232,0,0.0,0.15517,24747,24747,0.53369,1.03896,17756,0.74546,9872,0.41446,8710,0.36567,7437,0.31223,6922,0.29061,6205,0.26051,0.34425,,,
/mnt/scratch/ljcohen/mmetsp/Timspurckia_oligopyrenoides/SRR1300387/trinity/Timspurckia_oligopyrenoides_SRR1300387.Trinity.fixed.fasta,10006,201,13688,13928227,1391.98751,0,5173,3,6433,66.72503,694,1515,2217,2956,4410,0.42192,0.01741,0.00456,1.98973,0,0.0,0.23064,6381,6381,0.63772,1.10935,5430,0.94402,3088,0.53686,2990,0.51982,2833,0.49252,2761,0.48001,2682,0.46627,0.5374,,,
/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300412/trinity/Schizochytrium_aggregatum_SRR1300412.Trinity.fixed.fasta,22589,201,8884,17306639,766.15339,0,5949,0,10711,82.79082,311,724,1215,1735,2729,0.62265,0.00526,0.00608,2.30367,0,0.0,0.14075,13514,13514,0.59826,1.09683,10905,0.88507,5966,0.48421,5576,0.45256,4977,0.40394,4703,0.38171,4269,0.34648,0.48477,,,
